"data_evento","end","geometry","meteo","recettore","start","uid"
"2019-06-26 22:00:00","2019-06-26 23:30:00","POLYGON ((10.27751476549397 43.6554341592831, 10.28115935215512 43.64977909815605, 10.28588489817045 43.64276813662818, 10.28829639127483 43.63884846433142, 10.28934737137575 43.63265356637041, 10.29199788396177 43.62549363107966, 10.29382338990737 43.62019347226062, 10.29645555554991 43.61465924252374, 10.2974641148978 43.61122385960173, 10.29929623984586 43.60714109440659, 10.30111493257852 43.60143674767367, 10.30223159893575 43.59485055070486, 10.29880415 43.59087795, 10.29880415 43.59087795, 10.30254634571495 43.59470709537165, 10.30148370127824 43.6014697701462, 10.29965824339036 43.60720204080184, 10.29781742441883 43.61130756785141, 10.29681901774256 43.61471557264872, 10.29417468069423 43.62028166158675, 10.29235847332303 43.62555917306273, 10.28970636812129 43.63272368505681, 10.28866538874321 43.63888148633821, 10.28622436556667 43.64287828759326, 10.28149334294122 43.64989780794922, 10.27785159736155 43.65554860722021, 10.27751476549397 43.6554341592831))","ispra","R1","2019-06-26 21:30:00",15
"2019-06-26 22:00:00","2019-06-26 23:40:00","POLYGON ((10.28487535908558 43.65203522703932, 10.28960090510092 43.64502452885547, 10.29201239820529 43.64110500377372, 10.29306337830621 43.6349103384591, 10.29571389089223 43.62775067202339, 10.29753939683783 43.62245071220222, 10.30017156248037 43.61691669023097, 10.30118012182826 43.61348143626925, 10.30301224677632 43.60939882432582, 10.30483093950899 43.60369469169347, 10.30594760586622 43.59710874189579, 10.30252015693047 43.59313629026289, 10.29880415 43.59087795, 10.29880415 43.59087795, 10.30275845487074 43.59292914026044, 10.30626236443883 43.59696528664647, 10.30519972200218 43.60372771414433, 10.30337426386611 43.60945977068169, 10.30153344457448 43.61356514446583, 10.30053503827407 43.61697302031941, 10.29789070077743 43.62253890147269, 10.29607449375118 43.62781621396426, 10.29342238849238 43.63498045710057, 10.29238140948521 43.64113802575885, 10.28994038521782 43.64513467975274, 10.28520936239103 43.65215393676043, 10.28487535908558 43.65203522703932))","ispra","R1","2019-06-26 21:40:00",16
"2019-06-26 22:00:00","2019-06-26 23:50:00","POLYGON ((10.29273659072157 43.64911790957836, 10.29514808382594 43.64519865157877, 10.29619906392687 43.63900440833868, 10.29884957651288 43.63184522966836, 10.30067508245848 43.62654563087549, 10.30330724810102 43.62101198583921, 10.30431580744891 43.61757696584132, 10.30614793239697 43.61349463193203, 10.30796662512963 43.60779088772784, 10.30908329148686 43.60120538635597, 10.30565584255111 43.5972332051742, 10.30193983562064 43.59497501865409, 10.29880415 43.59087795, 10.29880415 43.59087795, 10.30226449831265 43.59484375359385, 10.30589415672515 43.59702605536133, 10.30939807145772 43.60106193125881, 10.30833543265002 43.60782391013939, 10.30650997406364 43.61355557821646, 10.30466915419121 43.61766067394154, 10.30367074857278 43.62106831586134, 10.30102641026272 43.62663382004501, 10.29921020386235 43.63191077153267, 10.29655809850003 43.6390745268986, 10.29551712016586 43.64523167352462, 10.2930760939192 43.64922806035264, 10.29273659072157 43.64911790957836))","ispra","R1","2019-06-26 21:50:00",17
"2019-06-26 22:00:00","2019-06-27 00:00:00","POLYGON ((10.29795572717798 43.6510988129825, 10.29900670727891 43.64490517813267, 10.30165721986493 43.63774670254138, 10.30348272581052 43.63244762414507, 10.30611489145306 43.62691452243375, 10.30712345080095 43.62347983967811, 10.30895557574901 43.61939790653525, 10.31077426848167 43.61369472222264, 10.3118909348389 43.60710986722469, 10.30846348590315 43.603138075879, 10.30474747897268 43.60088011096821, 10.30161179335205 43.59678344436051, 10.29880415 43.59087795, 10.29880415 43.59087795, 10.30196294666644 43.59669525310606, 10.30507217346855 43.60074884611282, 10.3087018234809 43.60293092633939, 10.31220574565893 43.60696641234686, 10.311143112083 43.61372774457753, 10.30931765284739 43.61945885271672, 10.30747683213764 43.62356354763946, 10.30647842750241 43.62697085236032, 10.30383408801968 43.63253581316906, 10.30201788252162 43.63781224429533, 10.29936577701004 43.6449752965751, 10.29832479964612 43.65113183487172, 10.29795572717798 43.6510988129825))","ispra","R1","2019-06-26 22:00:00",18
"2019-06-26 22:00:00","2019-06-27 00:10:00","POLYGON ((10.30124795027421 43.65253481912573, 10.30389846286023 43.6453772527217, 10.30572396880582 43.6400788472767, 10.30835613444836 43.6345464481666, 10.30936469379625 43.63111220151612, 10.31119681874431 43.62703078662481, 10.31301551147697 43.6213283263366, 10.31413217783421 43.61474430719794, 10.31070472889846 43.61077301996929, 10.30698872196799 43.60851534163287, 10.30385303634735 43.60441919493197, 10.30104539299531 43.5985144499674, 10.29880415 43.59087795, 10.29880415 43.59087795, 10.30140875670548 43.59845811645342, 10.30420423410659 43.60433100386545, 10.30731345760032 43.60838407704234, 10.31094309674755 43.610565870783, 10.31444702855588 43.61460085260369, 10.31338440174693 43.62136134861825, 10.3115589416716 43.62709173267314, 10.30971811987881 43.63119590929792, 10.3087197165153 43.63460277796961, 10.30607537551576 43.64016703611255, 10.30425917118478 43.64544279433296, 10.30160706548017 43.65260493741622, 10.30124795027421 43.65253481912573))","ispra","R1","2019-06-26 22:10:00",19
"2019-06-26 22:00:00","2019-06-27 00:20:00","POLYGON ((10.30718212240566 43.65156698927481, 10.30900762835125 43.64626912978235, 10.3116397939938 43.64073730067922, 10.31264835334169 43.63730340783255, 10.31448047828975 43.63322241338886, 10.31629917102241 43.62752054048795, 10.31741583737964 43.62093719946606, 10.31398838844389 43.61696632121803, 10.31027238151342 43.61470887537399, 10.30713669589279 43.61061315046369, 10.30432905254074 43.60470901346996, 10.30208780954543 43.59707329968271, 10.29880415 43.59087795, 10.29880415 43.59087795, 10.30243450266493 43.59697623102999, 10.3046924535453 43.60465268005581, 10.30748792971759 43.61052495954963, 10.31059715052666 43.61457761099832, 10.31422678085719 43.61675917231835, 10.31773072048022 43.62079374510184, 10.31666809916246 43.62755356271019, 10.31484263840573 43.63328335932921, 10.31300181573408 43.6373871154687, 10.31200341340252 43.64079363038199, 10.30935907117214 43.64635731846555, 10.30754286778823 43.65163253077034, 10.30718212240566 43.65156698927481))","ispra","R1","2019-06-26 22:20:00",20
"2019-06-26 22:00:00","2019-06-27 00:30:00","POLYGON ((10.31288000167873 43.65227796568818, 10.31551216732128 43.646746689946, 10.31652072666916 43.64331314057097, 10.31835285161722 43.63923255429651, 10.32017154434988 43.63353125162931, 10.32128821070712 43.62694856892115, 10.31786076177137 43.62297808771029, 10.3141447548409 43.62072086756916, 10.31100906922026 43.61662555213194, 10.30820142586821 43.61072200535451, 10.30596018287291 43.60308705478867, 10.30267652332747 43.59689232427851, 10.29880415 43.59087795, 10.29880415 43.59087795, 10.30301302656695 43.59677787319607, 10.30630691055596 43.60298998629732, 10.30856486308542 43.61066567203725, 10.31136033806452 43.61653736136586, 10.31446955626682 43.62058960340204, 10.31809917803638 43.62277093908882, 10.32160312524742 43.62680511478023, 10.3205405092616 43.63356427379388, 10.31871504784321 43.639293500132, 10.31687422431821 43.64339684806572, 10.31587582298866 43.64680301955145, 10.31323147956315 43.65236615422323, 10.31288000167873 43.65227796568818))","ispra","R1","2019-06-26 22:30:00",21
"2019-06-26 22:00:00","2019-06-27 00:40:00","POLYGON ((10.32127851420533 43.65189917653602, 10.32228707355322 43.64846592168573, 10.32411919850127 43.64438568541382, 10.32593789123394 43.63868487171849, 10.32705455759117 43.63210275351018, 10.32362710865542 43.6281326127562, 10.31991110172495 43.62587558615391, 10.31677541610431 43.62178062183725, 10.31396777275226 43.61587758116666, 10.31172652975696 43.6082432850585, 10.30844287021153 43.60204908548504, 10.30457049688406 43.5960352266276, 10.29880415 43.59087795, 10.29880415 43.59087795, 10.30485881259681 43.59586493011306, 10.30877940222725 43.60193463456229, 10.31207328708354 43.6081462167055, 10.31433124102737 43.61582124793249, 10.31712671498314 43.62169243119806, 10.32023593094971 43.62574432216561, 10.32386554537691 43.62792546437328, 10.32736949909585 43.63195929956072, 10.32630688768298 43.6387178938336, 10.32448142569712 43.64444663115944, 10.32264060144023 43.64854962905925, 10.32164220097008 43.65195550605806, 10.32127851420533 43.65189917653602))","ispra","R1","2019-06-26 22:40:00",22
"2019-06-26 22:00:00","2019-06-27 00:50:00","POLYGON ((10.32716843704032 43.65153624855949, 10.32900056198837 43.64745622085512, 10.33081925472104 43.6417556985396, 10.33193592107827 43.63517391671852, 10.32850847214252 43.63120397884386, 10.32479246521205 43.62894706757196, 10.32165677959141 43.62485231248919, 10.31884913623936 43.61894957340922, 10.31660789324406 43.61131566729444, 10.31332423369862 43.60512178410782, 10.30945186037115 43.59910823239146, 10.3036855134871 43.59395121913041, 10.29880415 43.59087795, 10.29880415 43.59087795, 10.30392874783016 43.59374712048024, 10.30974019079762 43.59893793600526, 10.31366078286455 43.60500733328023, 10.31695466823774 43.61121859902387, 10.3192126230245 43.61889324022457, 10.32200809637038 43.6247641219256, 10.32511731100449 43.62881580369022, 10.32874692105577 43.63099683060305, 10.3322508786533 43.63503046288314, 10.33118826996584 43.64178872062524, 10.32936280764178 43.64751716654718, 10.32752198294871 43.65161995586077, 10.32716843704032 43.65153624855949))","ispra","R1","2019-06-26 22:50:00",23
"2019-06-26 22:00:00","2019-06-27 01:00:00","POLYGON ((10.3343294048202 43.64557551750888, 10.33614809755287 43.63987481672123, 10.3372647639101 43.6332928288607, 10.33383731497435 43.62932276672108, 10.33012130804388 43.62706578480854, 10.32698562242324 43.62297090156861, 10.3241779790712 43.61706797776234, 10.32193673607589 43.60943383277397, 10.31865307653046 43.60323975579826, 10.31478070320299 43.59722601595589, 10.30901435631893 43.59206884138104, 10.30413299283184 43.58899547612455, 10.29880415 43.59087795, 10.29880415 43.59087795, 10.30397060007784 43.58875262615997, 10.30925758305062 43.59186474264433, 10.31506902461703 43.59705571949108, 10.31898961519156 43.60312530491239, 10.32228350024814 43.60933676445291, 10.32454145451859 43.61701164454736, 10.32733692823803 43.62288271095872, 10.33044614368831 43.62693452086154, 10.33407575641992 43.62911561839323, 10.33757971164173 43.63314937495544, 10.33651710128491 43.63990783882492, 10.33469163916801 43.64563646323375, 10.3343294048202 43.64557551750888))","ispra","R1","2019-06-26 23:00:00",24
"2019-06-26 22:00:00","2019-06-27 01:10:00","POLYGON ((10.33504500127468 43.6372636328647, 10.33616166763192 43.6306813589762, 10.33273421869617 43.62671112432957, 10.3290182117657 43.62445404435231, 10.32588252614506 43.62035898320212, 10.32307488279301 43.61445580295522, 10.32083363979771 43.6068213263579, 10.31754998025228 43.60062698036042, 10.31367760692481 43.59461297935791, 10.30791126004075 43.58945558084413, 10.30302989655365 43.58638208214362, 10.29770105372182 43.58826463775429, 10.29880415 43.59087795, 10.29880415 43.59087795, 10.29734591510651 43.58834383589791, 10.30286751086597 43.58613923205323, 10.30815447620697 43.58925148198725, 10.31396591582855 43.59444268278397, 10.31788650433147 43.60051252939364, 10.32118038894856 43.60672425796673, 10.3234383425023 43.61439946969814, 10.32623381674031 43.62027079252794, 10.32934303332349 43.6243227803147, 10.33297264977574 43.62650397588086, 10.33647660169977 43.63053790497394, 10.33541398902568 43.63729665499345, 10.33504500127468 43.6372636328647))","ispra","R1","2019-06-26 23:10:00",25
"2019-06-26 22:00:00","2019-06-27 01:20:00","POLYGON ((10.34042049418697 43.6301931291647, 10.33699304525122 43.62622286226776, 10.33327703832075 43.62396576395723, 10.33014135270011 43.61987066954661, 10.32733370934807 43.61396744135795, 10.32509246635276 43.60633290276613, 10.32180880680733 43.60013850647488, 10.31793643347986 43.59412445664834, 10.3121700865958 43.58896701626905, 10.3072887231087 43.5858934926211, 10.30195988027687 43.5877760635122, 10.30306297655505 43.59038939697071, 10.29880415 43.59087795, 10.29880415 43.59087795, 10.30300505335588 43.59012268274685, 10.3016047445358 43.58785526166679, 10.307126338742 43.58565064250719, 10.3124133007869 43.5887629173897, 10.31822474004492 43.593954160054, 10.32214532816057 43.60002405549296, 10.3254392126955 43.60623583436187, 10.32769716611526 43.613911108093, 10.33049264045021 43.6197824788604, 10.33360185724518 43.62383449990268, 10.33723147439296 43.62601571379645, 10.34073542570051 43.6300496751443, 10.34042049418697 43.6301931291647))","ispra","R1","2019-06-26 23:20:00",26
"2019-06-26 22:00:00","2019-06-27 01:30:00","POLYGON ((10.3443064650891 43.62953074463167, 10.34059045815863 43.6272737705287, 10.33745477253799 43.62317890145699, 10.33464712918595 43.61727599807286, 10.33240588619064 43.60964187949281, 10.32912222664521 43.60344782394117, 10.32524985331774 43.59743410489681, 10.31948350643368 43.59227694815578, 10.31460214294658 43.58920359352638, 10.30927330011475 43.5910860608927, 10.31037639639293 43.59369925063498, 10.30611756983788 43.59418777679628, 10.29880415 43.59087795, 10.29880415 43.59087795, 10.30631392765505 43.59395855690216, 10.3103184699969 43.59343253656872, 10.30891814489982 43.59116525897303, 10.31443974962983 43.58896074357183, 10.3197267340068 43.59207284942862, 10.3255381757281 43.59726380844071, 10.32945876646763 43.60333337306175, 10.33275265155921 43.60954481117732, 10.33501060588673 43.61721966486122, 10.33780607956487 43.62309071085222, 10.34091529492492 43.62714250658892, 10.34454490736023 43.62932359631344, 10.3443064650891 43.62953074463167))","ispra","R1","2019-06-26 23:30:00",27
"2019-06-26 22:00:00","2019-06-27 01:40:00","POLYGON ((10.35317020164978 43.6307690448508, 10.35003451602914 43.62667441388937, 10.3472268726771 43.6207718537185, 10.34498562968179 43.61313817895493, 10.34170197013636 43.60694448345479, 10.33782959680889 43.60093111394012, 10.33206324992484 43.59577425691293, 10.32718188643774 43.59270108088146, 10.32185304360591 43.59458343885554, 10.32295613988409 43.59719647673625, 10.31869731332904 43.5976849745068, 10.31138389349116 43.59437534005657, 10.29880415 43.59087795, 10.29880415 43.59087795, 10.31151659642158 43.59412313663792, 10.31889368257504 43.59745575477924, 10.32289821010962 43.59692976283652, 10.32149786781106 43.59466263685741, 10.32701948366261 43.59245823109529, 10.33230649164003 43.59557015834658, 10.33811793596452 43.60076081763006, 10.34203852947693 43.60683003268363, 10.34533241515677 43.61304111073327, 10.34759037044362 43.6207155205632, 10.35038584342767 43.62658622337062, 10.35349505727127 43.63063778103226, 10.35317020164978 43.6307690448508))","ispra","R1","2019-06-26 23:40:00",28
"2019-06-26 22:00:00","2019-06-27 01:50:00","POLYGON ((10.36472255626825 43.63054400214975, 10.3619149129162 43.62464182194705, 10.3596736699209 43.61700863852858, 10.35639001037547 43.61081534163811, 10.352517637048 43.60480235908454, 10.34675129016393 43.5996458338678, 10.34186992667684 43.59657285556045, 10.336541083845 43.59845509242741, 10.33764418012319 43.60106796218361, 10.33338535356813 43.601556428523, 10.32607193373026 43.59824700701732, 10.3134921902391 43.5947498419716, 10.29880415 43.59087795, 10.29880415 43.59087795, 10.31361882948922 43.59449599683317, 10.32620464521965 43.59799480378421, 10.33358173546845 43.60132720897985, 10.33758624660803 43.60080124846822, 10.33618588526353 43.59853429034244, 10.34170751342914 43.59633000596069, 10.34699454753761 43.59944173547947, 10.3528059947444 43.60463206293617, 10.35672659132705 43.61070089098685, 10.36002047765824 43.61691157041078, 10.36227843400727 43.62458548885413, 10.36507390622278 43.63045581172625, 10.36472255626825 43.63054400214975))","ispra","R1","2019-06-26 23:50:00",29
"2019-06-26 22:00:00","2019-06-27 02:00:00","POLYGON ((10.37045729901863 43.63001692175359, 10.36821605602332 43.62238442083493, 10.36493239647788 43.61619167763072, 10.36106002315041 43.61017923258306, 10.35529367626635 43.60502316826559, 10.35041231277926 43.60195046460573, 10.34508346994742 43.60383253324959, 10.34618656622561 43.60644516947343, 10.34192773967055 43.60693359215359, 10.33461431983268 43.60362446643722, 10.32203457634152 43.60012761394145, 10.30734653610242 43.59625606798667, 10.29880415 43.59087795, 10.29880415 43.59087795, 10.30758977356066 43.59605196553614, 10.32216122693782 43.59987376906051, 10.33474704321269 43.60337226346179, 10.34212413915095 43.60670437286655, 10.34612862751368 43.60617845601407, 10.34472823970945 43.60391173104399, 10.35024988498246 43.60170761526487, 10.35553695539367 43.60481907012451, 10.36134840660475 43.61000893665926, 10.36526900745274 43.61607722714596, 10.36856289468881 43.62228735286136, 10.37082085251349 43.6299605887473, 10.37045729901863 43.63001692175359))","ispra","R1","2019-06-27 00:00:00",30
"2019-06-26 22:00:00","2019-06-27 02:10:00","POLYGON ((10.37704633764014 43.62686016419854, 10.37376267809471 43.62066788202142, 10.36989030476724 43.61465588452828, 10.36412395788318 43.6095002039788, 10.35924259439609 43.60642772900427, 10.35391375156425 43.60830965757707, 10.35501684784244 43.61092209935013, 10.35075802128738 43.61141048567739, 10.3434446014495 43.60810160625011, 10.33086485795834 43.60460501399919, 10.31617681771925 43.60073375615548, 10.30763443161683 43.5953560383614, 10.29880415 43.59087795, 10.29880415 43.59087795, 10.30784700535999 43.5951345890948, 10.31642007328712 43.60052965391053, 10.33099151800359 43.60435116933262, 10.34357733473187 43.60784940348923, 10.35095443540825 43.61118126660358, 10.3549589048027 43.61065538610394, 10.35355849496316 43.60838885527104, 10.359080154483 43.60618487987897, 10.36436725512665 43.60929610604357, 10.37017870967244 43.61448558879145, 10.37409931407255 43.62055343167528, 10.3773932020622 43.62676309634509, 10.37704633764014 43.62686016419854))","ispra","R1","2019-06-27 00:10:00",31
"2019-06-26 22:00:00","2019-06-27 02:20:00","POLYGON ((10.38067794303477 43.62501947799908, 10.3768055697073 43.61900791563666, 10.37103922282325 43.61385260820201, 10.36615785933615 43.6107803555647, 10.36082901650431 43.61266214795472, 10.3619321127825 43.61527440067477, 10.35767328622744 43.61576275165827, 10.35035986638956 43.61245411168328, 10.3377801228984 43.60895777245304, 10.3230920826593 43.60508679472264, 10.31454969655688 43.59970946601209, 10.30571941494005 43.59523170161584, 10.29880415 43.59087795, 10.29880415 43.59087795, 10.30596265101379 43.59502760085438, 10.31476228569763 43.59948801695106, 10.32333535583669 43.60488269267753, 10.33790679213165 43.60870392799488, 10.3504926093008 43.61220190913097, 10.35786971458446 43.61553353279177, 10.36187416553448 43.61500768763584, 10.36047373426815 43.61274134555104, 10.36599540764138 43.61053750664895, 10.37128253768256 43.6136485104669, 10.37709399547097 43.61883762008161, 10.38101460332511 43.62490502778771, 10.38067794303477 43.62501947799908))","ispra","R1","2019-06-27 00:20:00",32
"2019-06-26 22:00:00","2019-06-27 02:30:00","POLYGON ((10.38675032548904 43.62368310274035, 10.38098397860498 43.61852819615896, 10.37610261511789 43.61545618238806, 10.37077377228605 43.61733782847107, 10.37187686856423 43.61994987808337, 10.36761804200918 43.62043819109554, 10.3603046221713 43.61712980837442, 10.34772487868014 43.61363374097513, 10.33303683844105 43.60976306418251, 10.32449445233863 43.60438615348114, 10.3156641707218 43.5999087371346, 10.30874890578175 43.59555532390176, 10.29880415 43.59087795, 10.29880415 43.59087795, 10.30895072934381 43.59532862351748, 10.31590742571098 43.599704636588, 10.32470705802415 43.60416470464094, 10.33328013053993 43.60955896235208, 10.34785155778593 43.61337989674087, 10.36043737542882 43.61687760604618, 10.36781448566299 43.62020897245172, 10.37181891679439 43.61968316526706, 10.37041846250489 43.61741702596252, 10.37594015076366 43.61521333369743, 10.38122731239259 43.61832409863884, 10.38703877366522 43.62351280738058, 10.38675032548904 43.62368310274035))","ispra","R1","2019-06-27 00:30:00",33
"2019-06-26 22:00:00","2019-06-27 02:40:00","POLYGON ((10.38981426022181 43.62300422661053, 10.38493289673472 43.61993244153019, 10.37960405390288 43.62181394753895, 10.38070715018107 43.624425802696, 10.37644832362601 43.62491407935445, 10.36913490378813 43.62160594292804, 10.35655516029698 43.61811013577955, 10.34186712005788 43.61423974710462, 10.33332473395546 43.60886323660507, 10.32449445233863 43.60438615348116, 10.31757918739858 43.60003306421606, 10.30763443161683 43.5953560383614, 10.29880415 43.59087795, 10.29880415 43.59087795, 10.30784700535999 43.5951345890948, 10.31778102600029 43.59980636404437, 10.32473772544018 43.60418205314026, 10.33353735548335 43.60864178797629, 10.34211043027495 43.61403564547972, 10.35668184885616 43.61785629175961, 10.36926766695267 43.6213537408143, 10.37664478192721 43.62468486092381, 10.38064919408138 43.62415909009282, 10.37924871774615 43.62189314492996, 10.38477042025849 43.61968959305507, 10.39005761213413 43.62280012929622, 10.38981426022181 43.62300422661053))","ispra","R1","2019-06-27 00:40:00",34
"2019-06-26 22:00:00","2019-06-27 02:50:00","POLYGON ((10.39331036187674 43.62484334978134, 10.38798151904491 43.6267247021013, 10.38908461532309 43.62933634390297, 10.38482578876804 43.6298245806743, 10.37751236893016 43.6265167144813, 10.364932625439 43.62302119287877, 10.3502445851999 43.61915112032521, 10.34170219909748 43.6137750489252, 10.33287191748065 43.6092983314116, 10.3259566525406 43.60494559760241, 10.31601189675885 43.60026895362343, 10.30718161514202 43.59579123086394, 10.29880415 43.59087795, 10.29880415 43.59087795, 10.30741490827177 43.59558108704534, 10.3162244878787 43.60004750458883, 10.32615850764632 43.60471889766395, 10.33311521045812 43.60909423129639, 10.34191483801026 43.61355360052834, 10.35048791529927 43.61894701892579, 10.36505932437203 43.62276734909398, 10.37764514296632 43.62626451260291, 10.38502226314277 43.62959536247756, 10.38902665447198 43.62906963153361, 10.38762615394447 43.62680389938215, 10.39314787209824 43.62460050154267, 10.39331036187674 43.62484334978134))","ispra","R1","2019-06-27 00:50:00",35
"2019-06-26 22:00:00","2019-06-27 03:00:00","POLYGON ((10.39547116181909 43.6317800070487, 10.39657425809727 43.63439142919475, 10.39231543154222 43.6348796249011, 10.38500201170434 43.63157203692135, 10.37242226821318 43.6280768092968, 10.35773422797409 43.62420706219947, 10.34919184187167 43.61883144286541, 10.34036156025484 43.61435510175846, 10.33344629531479 43.6100027339016, 10.32350153953304 43.60532648307495, 10.31467125791621 43.60084913671345, 10.30629379277419 43.59593626882503, 10.29880415 43.59087795, 10.29880415 43.59087795, 10.3065466797675 43.59573845896542, 10.31490457067057 43.60063899312971, 10.32371414854565 43.60510503427916, 10.33364816741469 43.60977603420324, 10.34060487369855 43.61415100187553, 10.34940449868566 43.61860999470732, 10.35797757854625 43.62400296103218, 10.37254897782817 43.62782296575408, 10.38513479693503 43.63131983528521, 10.39251192246786 43.63465040694513, 10.39651629235362 43.63412471706611, 10.39511576691532 43.63185920421616, 10.39547116181909 43.6317800070487))","ispra","R1","2019-06-27 01:00:00",36
"2019-06-26 22:00:00","2019-06-27 03:10:00","POLYGON ((10.40756858334353 43.63760627221995, 10.40330975678848 43.63809444180855, 10.3959963369506 43.63478703077529, 10.38341659345944 43.63129199012376, 10.36872855322034 43.62742245002002, 10.36018616711792 43.62204711820456, 10.35135588550109 43.6175710164961, 10.34444062056104 43.61321888138877, 10.33449586477929 43.60854288061107, 10.32566558316246 43.60406577364262, 10.31728811802044 43.59915316841094, 10.30979847524625 43.59409511999419, 10.29880415 43.59087795, 10.29880415 43.59087795, 10.30993720114203 43.59384463465301, 10.31754101853666 43.59895535869708, 10.32589890839999 43.60385563020828, 10.33470848517346 43.60832143196716, 10.34464250347089 43.6129921818431, 10.35159921196334 43.61736691676093, 10.36039883531883 43.62182567019832, 10.36897191681521 43.62721834900035, 10.38354330986918 43.631038146735, 10.39612912930208 43.63453482929323, 10.40350625824213 43.63786522400571, 10.40751061448775 43.6373395602444, 10.40756858334353 43.63760627221995))","ispra","R1","2019-06-27 01:10:00",37
"2019-06-26 22:00:00","2019-06-27 03:20:00","POLYGON ((10.41678060753508 43.64088986683216, 10.4094671876972 43.63758260967012, 10.39688744420604 43.63408773160884, 10.38219940396694 43.630218371505, 10.37365701786452 43.62484328971343, 10.36482673624769 43.62036739618399, 10.35791147130764 43.61601546347377, 10.34796671552589 43.61133968013663, 10.33913643390906 43.60686278134246, 10.33075896876704 43.60195040451499, 10.32326932599285 43.59689259124313, 10.3122750007466 43.59367557080144, 10.29880415 43.59087795, 10.29880415 43.59087795, 10.31237703991128 43.59341593882009, 10.32340805835306 43.59664210603609, 10.33101188104383 43.60175259492786, 10.33936977000294 43.60665263803801, 10.34817934581836 43.61111823162479, 10.35811336361868 43.61578876406088, 10.36507007403187 43.6201632965773, 10.37386969596839 43.62462184183921, 10.38244277888738 43.63001427061369, 10.39701416652504 43.63383388835395, 10.4095999862415 43.63733040832204, 10.4169771181447 43.64066064916248, 10.41678060753508 43.64088986683216))","ispra","R1","2019-06-27 01:20:00",38
"2019-06-26 22:00:00","2019-06-27 03:30:00","POLYGON ((10.42277602068174 43.63910812706666, 10.41019627719059 43.63561333773263, 10.39550823695149 43.63174407585668, 10.38696585084907 43.62636913050584, 10.37813556923224 43.62189335058198, 10.37122030429219 43.61754152832204, 10.36127554851044 43.61286586364459, 10.35244526689361 43.6083890784534, 10.34406780175159 43.60347682626861, 10.3365781589774 43.5984191413179, 10.32558383373115 43.5952022024886, 10.31211298298455 43.59240465265594, 10.29880415 43.59087795, 10.29880415 43.59087795, 10.31217086933276 43.59213793407829, 10.32568587549136 43.59494257058018, 10.33671689486557 43.59816865618406, 10.34432072044671 43.60327901675064, 10.35267860891234 43.60817893521982, 10.3614881842049 43.6126444152048, 10.37142220173394 43.61731482898161, 10.37837891319537 43.62168925104538, 10.3871785343575 43.62614768270368, 10.39575161805285 43.63153997503542, 10.41032300273458 43.63535949455078, 10.42290882260577 43.63885592579168, 10.42277602068174 43.63910812706666))","ispra","R1","2019-06-27 01:30:00",39
"2019-06-26 22:00:00","2019-06-27 03:40:00","POLYGON ((10.42612029860669 43.63764545423053, 10.41143225836759 43.63377632319902, 10.40288987226517 43.62840155959399, 10.39405959064834 43.62392593099833, 10.38714432570829 43.61957425586366, 10.37719956992654 43.61489874924681, 10.36836928830971 43.61042211538038, 10.35999182316769 43.60551002922577, 10.3525021803935 43.60045251520513, 10.34150785514725 43.59723568508764, 10.32803700440065 43.59443822978891, 10.3147281714161 43.5929115787208, 10.29880415 43.59087795, 10.29880415 43.59087795, 10.31479242684127 43.59264563161616, 10.32809489271041 43.59417151130794, 10.34160990036504 43.59697605327638, 10.35264092098137 43.6002020301688, 10.36024475041287 43.60531221979991, 10.36860263822111 43.61021197224122, 10.37741221281716 43.61467730090301, 10.38734622998479 43.61934755661972, 10.39430294284263 43.62372183155514, 10.40310256297314 43.62818011188781, 10.41167564770275 43.63357222247105, 10.42624702844676 43.63739161114599, 10.42612029860669 43.63764545423053))","ispra","R1","2019-06-27 01:40:00",40
"2019-06-26 22:00:00","2019-06-27 03:50:00","POLYGON ((10.4207135699318 43.63690865873916, 10.41217118382938 43.63153417527511, 10.40334090221255 43.6270587799351, 10.3964256372725 43.62270733157768, 10.38648088149075 43.61803206859363, 10.37765059987392 43.61355566797755, 10.3692731347319 43.60864383774009, 10.36178349195771 43.60358658718923, 10.35078916671146 43.60036992463888, 10.33731831596486 43.59757261505372, 10.32400948298031 43.5960460435025, 10.30808546156421 43.59401252070152, 10.29880415 43.59087795, 10.29880415 43.59087795, 10.30824199514341 43.59376764232219, 10.32407374176145 43.59578009654692, 10.33737620729838 43.59730589672174, 10.35089121725918 43.60011029297735, 10.36192223979026 43.60333610230318, 10.36952607515715 43.6084460284562, 10.37788396195203 43.61334552498393, 10.38669353547439 43.61781062039779, 10.39662755208492 43.62248063248249, 10.40358426709533 43.62685468063584, 10.4123838856356 43.63131272771686, 10.42095697195953 43.63670455815501, 10.4207135699318 43.63690865873916))","ispra","R1","2019-06-27 01:50:00",41
